acc1_x,acc1_y,acc1_z,gyro_x,gyro_y,gyro_z,acc2_x,acc2_y,acc2_z
17.0,-244.0,-49.0,44.0,3.0,-10.0,55.0,-992.0,-172.0
16.0,-242.0,-48.0,44.0,3.0,-9.0,55.0,-992.0,-167.0
14.0,-243.0,-49.0,45.0,3.0,-10.0,61.0,-994.0,-173.0
19.0,-244.0,-44.0,49.0,3.0,-9.0,60.0,-990.0,-171.0
18.0,-245.0,-47.0,50.0,4.0,-11.0,65.0,-996.0,-170.0
17.0,-245.0,-41.0,51.0,3.0,-11.0,63.0,-995.0,-176.0
16.0,-245.0,-43.0,50.0,4.0,-12.0,66.0,-987.0,-170.0
16.0,-243.0,-48.0,47.0,7.0,-12.0,67.0,-988.0,-171.0
14.0,-244.0,-48.0,43.0,8.0,-15.0,63.0,-998.0,-174.0
19.0,-244.0,-46.0,40.0,13.0,-17.0,63.0,-998.0,-166.0
16.0,-246.0,-49.0,40.0,17.0,-17.0,64.0,-995.0,-172.0
15.0,-246.0,-49.0,42.0,20.0,-17.0,69.0,-1003.0,-173.0
17.0,-248.0,-42.0,45.0,21.0,-15.0,65.0,-1002.0,-169.0
17.0,-251.0,-45.0,50.0,22.0,-16.0,57.0,-1008.0,-166.0
17.0,-246.0,-40.0,55.0,23.0,-14.0,59.0,-1002.0,-172.0
13.0,-249.0,-47.0,57.0,22.0,-14.0,56.0,-999.0,-173.0
12.0,-252.0,-46.0,58.0,23.0,-11.0,51.0,-1000.0,-169.0
14.0,-247.0,-48.0,58.0,23.0,-10.0,59.0,-998.0,-169.0
14.0,-245.0,-46.0,56.0,24.0,-8.0,59.0,-998.0,-170.0
16.0,-244.0,-47.0,53.0,24.0,-9.0,52.0,-996.0,-170.0
18.0,-248.0,-47.0,50.0,24.0,-6.0,57.0,-1002.0,-178.0
14.0,-243.0,-46.0,48.0,25.0,-7.0,61.0,-1000.0,-179.0
19.0,-245.0,-46.0,47.0,23.0,-10.0,56.0,-997.0,-177.0
16.0,-245.0,-48.0,48.0,24.0,-10.0,61.0,-991.0,-172.0
17.0,-248.0,-46.0,50.0,24.0,-10.0,58.0,-994.0,-172.0
18.0,-242.0,-47.0,54.0,25.0,-13.0,68.0,-1001.0,-168.0
15.0,-241.0,-51.0,59.0,25.0,-13.0,62.0,-1000.0,-174.0
15.0,-247.0,-44.0,62.0,24.0,-14.0,63.0,-1002.0,-181.0
18.0,-245.0,-50.0,62.0,25.0,-13.0,56.0,-1002.0,-163.0
15.0,-245.0,-49.0,63.0,26.0,-13.0,62.0,-1003.0,-173.0
12.0,-244.0,-52.0,61.0,25.0,-14.0,57.0,-1000.0,-176.0
19.0,-249.0,-48.0,62.0,25.0,-14.0,54.0,-998.0,-175.0
15.0,-242.0,-48.0,62.0,24.0,-13.0,54.0,-1004.0,-176.0
14.0,-246.0,-50.0,62.0,23.0,-13.0,52.0,-999.0,-176.0
17.0,-244.0,-48.0,61.0,23.0,-13.0,56.0,-991.0,-171.0
16.0,-245.0,-51.0,61.0,23.0,-12.0,56.0,-996.0,-179.0
17.0,-245.0,-50.0,61.0,22.0,-10.0,57.0,-994.0,-176.0
13.0,-247.0,-54.0,62.0,21.0,-11.0,52.0,-994.0,-172.0
